Release date,Product,Impact,Max Severity,Article,Article (Link),Supercedence,Download,Download (Link),Build Number,Details,Details (Link),CWE
"Dec 12, 2023",Windows 11 Version 22H2 for ARM64-based Systems,Information Disclosure,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 21H2 for x64-based Systems,Information Disclosure,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 21H2 for ARM64-based Systems,Information Disclosure,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 21H2 for 32-bit Systems,Information Disclosure,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 11 version 21H2 for ARM64-based Systems,Information Disclosure,Important,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 11 version 21H2 for x64-based Systems,Information Disclosure,Important,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-20588,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-20588,[]
"Dec 12, 2023",Windows 11 Version 23H2 for ARM64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-36696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36696,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 11 Version 23H2 for x64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22631.2861,CVE-2023-36696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36696,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 11 Version 23H2 for x64-based Systems,Denial of Service,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22631.2861,CVE-2023-35635,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35635,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 11 Version 23H2 for ARM64-based Systems,Denial of Service,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35635,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35635,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 11 Version 22H2 for x64-based Systems,Denial of Service,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35635,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35635,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 11 Version 22H2 for ARM64-based Systems,Denial of Service,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35635,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35635,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 10 for x64-based Systems,Elevation of Privilege,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35633,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35633,CWE-59: Improper Link Resolution Before File Access ('Link Following')
"Dec 12, 2023",Windows 10 for 32-bit Systems,Elevation of Privilege,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35633,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35633,CWE-59: Improper Link Resolution Before File Access ('Link Following')
"Dec 12, 2023",Windows 10 Version 1607 for x64-based Systems,Elevation of Privilege,Important,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 1607 for 32-bit Systems,Elevation of Privilege,Important,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 for x64-based Systems,Elevation of Privilege,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 for 32-bit Systems,Elevation of Privilege,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 22H2 for 32-bit Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 22H2 for ARM64-based Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 22H2 for x64-based Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 21H2 for x64-based Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19044.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 21H2 for ARM64-based Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 21H2 for 32-bit Systems,Elevation of Privilege,Important,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19044.3803,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 1809 for ARM64-based Systems,Elevation of Privilege,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 1809 for x64-based Systems,Elevation of Privilege,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 10 Version 1809 for 32-bit Systems,Elevation of Privilege,Important,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35632,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35632,CWE-190: Integer Overflow or Wraparound
"Dec 12, 2023",Windows 11 Version 23H2 for x64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22631.2861,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 11 Version 23H2 for ARM64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 11 Version 22H2 for x64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 11 Version 22H2 for ARM64-based Systems,Elevation of Privilege,Important,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 11 version 21H2 for ARM64-based Systems,Elevation of Privilege,Important,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 11 version 21H2 for x64-based Systems,Elevation of Privilege,Important,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-35631,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35631,[]
"Dec 12, 2023",Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 for x64-based Systems,Remote Code Execution,Critical,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 for 32-bit Systems,Remote Code Execution,Critical,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 Version 23H2 for x64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22631.2861,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 Version 23H2 for ARM64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 22H2 for 32-bit Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 22H2 for ARM64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 22H2 for x64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 Version 22H2 for x64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 Version 22H2 for ARM64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 21H2 for x64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 21H2 for ARM64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 21H2 for 32-bit Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 version 21H2 for ARM64-based Systems,Remote Code Execution,Critical,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 11 version 21H2 for x64-based Systems,Remote Code Execution,Critical,5033369,https://support.microsoft.com/help/5033369,5032192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033369,10.0.22000.2652,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,5033371,https://support.microsoft.com/help/5033371,5032196,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033371,10.0.17763.5206,CVE-2023-35630,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35630,CWE-122: Heap-based Buffer Overflow
"Dec 12, 2023",Windows 10 for x64-based Systems,Remote Code Execution,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35629,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35629,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 10 for 32-bit Systems,Remote Code Execution,Important,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35629,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35629,CWE-125: Out-of-bounds Read
"Dec 12, 2023",Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,5033373,https://support.microsoft.com/help/5033373,5032197,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033373,10.0.14393.6529,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 for x64-based Systems,Remote Code Execution,Critical,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 for 32-bit Systems,Remote Code Execution,Critical,5033379,https://support.microsoft.com/help/5033379,5032199,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033379,10.0.10240.20345,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 22H2 for 32-bit Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 22H2 for ARM64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 22H2 for x64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19045.3803,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 11 Version 22H2 for x64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 11 Version 22H2 for ARM64-based Systems,Remote Code Execution,Critical,5033375,https://support.microsoft.com/help/5033375,5032190,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033375,10.0.22621.2861,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 21H2 for x64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
"Dec 12, 2023",Windows 10 Version 21H2 for ARM64-based Systems,Remote Code Execution,Critical,5033372,https://support.microsoft.com/help/5033372,5032189,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5033372,10.0.19041.3803,CVE-2023-35628,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35628,CWE-416: Use After Free
